userid,movieid,rating,timestamp
2621,3440,3,973657660
1579,1201,4,980460748
1064,590,4,974947811
4386,2794,1,965246859
984,1923,4,975099069
5550,2795,2,959619543
4354,2136,4,965193394
1015,47,5,975106169
2223,1271,2,975261790
4461,1909,4,965072153
208,2181,3,1004229253
4879,588,4,962765677
3778,2279,3,966049292
125,1953,5,977445645
2944,720,5,1011211307
712,653,4,975956768
5312,3163,5,965363158
1260,350,4,976137484
3436,356,5,1037840526
3929,2976,2,965712279
5691,1125,4,958600363
1096,494,4,974932811
2668,3538,4,973443340
1641,36,3,974714881
2681,1282,5,973390346
3589,3507,4,1019403230
2992,3287,4,970726495
2331,3238,2,974434190
2263,1784,4,974585527
3280,1500,3,968168597
3281,3740,4,968168319
2507,595,4,974083107
1901,1101,5,974694197
1837,163,2,976827767
2127,3260,3,982118127
721,587,5,975546480
5777,1228,5,958159800
820,2094,3,975383746
5522,1120,4,960094714
2219,1821,3,974601713
899,551,2,975217712
2842,551,3,972548082
2991,3359,5,1005745905
5952,898,5,957144331
2397,800,5,974292548
174,1527,1,977149770
3630,2700,5,966537001
4771,2313,5,963150795
5833,1500,4,957879850
4205,260,5,965321486
148,546,2,977334339
5112,2628,2,962328224
2777,2541,3,973053011
2262,1690,3,974582118
5585,2118,5,959726386
770,1957,4,980589685
2038,509,4,975251765
5908,2922,4,957725932
4366,1244,4,965183802
4962,1179,2,963101235
2643,318,4,973561516
5353,800,4,960617035
2445,172,3,974218209
2650,36,3,973548460
2279,3872,5,974559380
1680,2383,1,974838545
1019,47,1,975009198
1335,2114,4,974817970
5530,2916,4,959622328
5074,1343,4,962436569
4687,1608,3,963624456
5650,2497,3,958867336
4150,361,3,965346061
3955,442,4,965674675
735,1358,4,975478467
3716,2694,5,966266135
3833,930,5,981557659
2986,1758,4,970811231
5667,3362,4,958755589
5330,3266,4,961615206
4517,589,2,964862727
5499,1653,5,959797738
3945,2052,4,965690292
868,2454,4,975276922
2996,5,3,972767508
1260,2763,4,977240306
1845,2012,2,974708054
4897,2720,3,962717833
1264,357,5,974822281
635,1711,4,979142066
1068,1089,5,975018159
1287,3513,4,978239986
3004,597,3,970605442
2048,110,5,974663248
971,2405,3,975113942
3308,1372,2,967975995
5728,2133,3,958466471
1694,3793,4,974716713
1532,3409,5,974744373
293,2929,5,976560641
5847,2463,5,957791663
1701,527,5,1009696735
4980,2263,4,962601913
1579,3052,2,985110470
798,2163,1,975408264
1426,16,4,975442003
2576,2422,2,973899465
3761,2407,4,966092798
2777,276,4,973052294
3864,2762,5,965854858
1172,2375,4,974864317
3822,780,3,967586559
5778,1374,5,958157975
3519,1246,5,968341545
4512,3029,3,964978989
4130,780,4,965352858
1741,3826,2,974708395
5511,3683,5,959714500
456,3044,3,976301549
1879,1198,5,979841421
1474,235,4,975100167
4380,2001,5,965176690
4476,926,4,965058782
2131,457,4,974644745
3808,2791,5,965964996
3196,842,2,970938492
1362,3000,5,979432976
1672,2692,5,974709446
5172,1188,4,977084652
963,1185,4,975120632
2962,3879,2,978980673
4403,110,4,965157653
1117,1333,4,976593182
5324,3499,4,960857072
1246,2918,4,975071440
1761,587,1,974701675
3273,1617,5,968195969
4882,1210,4,962755592
5615,440,2,959132269
3976,2721,3,965651017
5746,1275,4,958354608
2943,1211,5,971320546
4303,3732,3,965269481
5824,2094,3,957898563
1984,2126,4,974770514
5284,246,1,961097683
889,1124,2,975261737
107,1250,5,977533908
739,587,5,975477083
352,3476,4,976331447
3411,1983,1,967583076
161,25,5,977220731
1607,2715,3,974732771
4579,916,4,964384455
3471,2282,2,973297692
1181,1298,4,974946621
877,1590,3,975269244
5795,2809,1,958149220
3503,2414,5,967750095
4725,2335,3,963379072
2323,1196,3,974487426
3499,2088,1,967233862
5082,1303,5,962407821
2588,339,4,973865050
6016,237,3,956785686
3078,3095,5,969818287
5268,11,4,961172188
3847,3809,1,965882626
3418,3452,3,967396588
1448,590,4,976123145
4305,2026,5,965263757
2591,3897,4,973830211
3274,405,2,979766350
2194,648,2,974608285
1116,1663,4,974914704
3600,3471,5,966622931
2084,1196,4,974654806
4600,1100,3,967479793
3390,1305,4,967512268
2529,904,4,974055230
4432,2243,5,965099826
3618,1645,3,966597687
5740,380,1,958406112
4064,898,4,965475720
5770,2959,4,958172623
4447,1233,4,965166650
3590,3893,5,1017621016
3841,2300,4,965996269
2907,3926,3,972184607
2348,3927,2,974412955
4508,3685,4,964987086
5556,1777,3,959444724
5780,122,4,958154933
747,3623,4,975464939
3771,1610,2,966049414
2745,1101,4,973217981
4064,562,3,965479513
4102,2004,3,965412923
4422,1976,2,965182376
2974,1291,5,971032518
3471,2005,3,973297437
809,2792,4,975393880
4213,3098,4,965845216
139,34,4,977361121
3985,2763,3,965628101
1962,50,5,974759565
3727,785,5,966309620
4901,527,4,962685299
1181,2414,3,974857383
3912,1203,5,965859046
4155,3708,2,965851788
958,3849,4,975127636
1112,2700,5,974949399
1284,929,5,974841785
1974,590,4,974690856
5605,365,4,959559865
4493,2208,5,965004598
3378,1005,3,967823837
2148,2424,2,974623912
4807,3471,3,962937123
1723,541,5,974704845
5441,648,3,959990131
202,265,2,976934681
3539,1489,3,966928622
1072,1333,5,974942921
5005,2858,4,962586384
316,3555,5,976465486
678,2788,4,988638927
5256,3308,3,961296255
2284,1206,5,974528052
4928,2146,4,962664601
2820,1214,4,972657982
4388,3186,3,965220010
5767,2518,4,958191289
1889,3326,1,976400795
5951,1200,5,957160382
1399,3556,3,1016660843
1047,1356,4,974965393
224,1242,5,976833674
629,2033,5,975784062
5172,555,3,1027204625
1051,3005,2,987220028
5706,2539,3,961037330
4502,1955,4,965095318
1389,923,5,974782216
1969,3550,5,974693561
998,1784,4,975192317
1501,1210,4,974930113
4478,2381,2,991838867
328,1608,3,976396337
5120,3686,4,962257050
3990,3476,4,965595634
1181,2212,3,974983553
4401,3418,3,965160060
1641,2628,5,974713601
148,379,5,977333890
3031,2416,3,970410554
4626,2248,4,964113390
4738,608,4,963276960
5428,733,4,960086613
4734,3681,4,963326354
5798,1294,4,959194412
2105,2599,4,974652185
1076,1784,1,974938788
4261,2096,3,965305472
1051,709,5,987224902
5108,1965,4,962339063
3673,1080,4,971067776
3619,3082,4,966585421
5957,1274,5,957073449
699,2724,2,975558788
261,1476,4,976670102
735,1206,4,975479907
2475,1130,3,974149665
3638,1911,2,966579462
2867,3799,5,972460971
2776,2124,1,973054845
1303,1235,4,1042297011
1712,2952,3,980385463
2860,2459,5,974234902
4897,1376,3,962715958
1142,3534,3,974877855
284,3699,2,976571719
3992,10,5,965591977
2818,329,3,972670205
3526,1263,5,967615510
1943,2413,4,1009667191
1897,615,3,1017696451
4408,562,4,965156350
2271,1090,4,974573673
5173,2571,5,961863887
4720,2710,4,963385682
453,455,3,976244816
5674,2028,4,958679769
3367,2360,5,971617031
1968,1278,3,974687532
5323,39,4,960848317
3458,2616,3,967224364
3029,23,2,972845533
3859,1378,4,966019151
2685,1964,2,973375044
114,3398,3,977506507
3361,3418,4,967683323
2504,3593,1,1005452335
1829,924,4,974697588
92,2580,4,986188201
699,64,3,975559142
1613,2076,4,974738370
543,2411,4,976121404
2112,110,2,974649634
5675,1954,4,958742365
1556,355,2,974997041
3643,3263,3,966475910
5536,589,4,959992154
5684,3389,3,958606559
201,3408,4,996978642
4016,3468,4,965534671
3680,318,5,966360161
4154,3246,5,965338818
5151,3515,3,961987661
5469,924,5,959895962
4183,552,1,965331330
3865,2858,5,965853463
5845,2390,5,957799034
339,3105,5,976342503
5313,1019,4,960919783
4414,2976,1,965560395
73,2706,2,981315464
27,912,5,978129836
5047,1213,5,962498486
2288,1291,2,974521544
4663,247,4,963866390
711,1674,4,975539273
216,1857,3,976866800
3624,50,5,966564232
3391,1333,5,967667869
2177,986,4,974610175
4389,3526,3,965163979
2030,1394,5,974672407
3576,2788,4,966719125
2453,229,4,974190816
1122,160,3,974910719
62,85,2,977903606
5641,1888,3,958925471
1050,3755,2,974967746
1856,2699,3,974697511
5387,1327,2,1000908179
984,151,4,975098976
3041,3317,2,989631510
3727,1220,4,966220439
3539,1748,4,966927901
3029,253,4,970364394
5535,344,2,959578935
1203,1914,4,974997860
2459,1961,5,974173385
2215,2395,5,974600864
5090,2369,3,962389770
380,2247,3,976317750
1745,527,5,974704414
3483,431,3,967068342
4000,3440,1,965570003
4041,836,2,965512994
176,3041,3,977099693
4013,1552,3,965536310
4517,3317,5,964856081
2226,3255,4,974651816
453,953,4,977295727
5113,42,1,971972222
2002,1913,4,974677550
5558,317,4,959391175
1712,125,2,1012113997
4085,3708,4,965503557
103,3300,4,977554245
4303,3308,3,965266937
2233,1958,3,974597845
3789,3334,4,966020346
3859,1411,3,965926512
739,2081,4,975475832
2156,1008,3,974620362
2165,2273,3,974613046
3147,2605,3,968963817
3191,533,2,968651482
822,2141,5,975380850
1223,2329,5,974837511
752,1412,3,975611656
1579,3702,3,974756972
577,1673,5,975979456
3128,1884,3,969287206
4607,2280,4,998920260
4578,3203,4,964387795
2368,1006,3,974341073
1243,2858,4,974831592
3884,3032,3,965816065
1303,1291,3,974792358
5060,3545,5,962485358
424,455,3,976301417
2279,1088,5,974561412
3142,1259,4,968990341
5138,1240,3,962060198
1952,3793,3,975997922
4940,1449,5,1022015102
3729,924,3,966216238
1069,302,2,974943108
4669,1,3,963802631
2404,2000,3,974258781
2951,1270,4,971216703
4808,1517,3,963031810
1483,2471,1,974756183
1597,457,5,998322224
5795,1007,3,958146396
2231,2942,5,974599623
6016,1829,4,956959125
955,2076,2,975211200
5390,1259,4,960327979
5468,1032,4,967154843
4271,1882,2,965307168
3423,2100,3,967360254
4262,3771,4,965305163
1968,1466,4,974692852
4243,2001,5,965314195
4526,1674,4,964808613
5532,2447,4,959618957
4774,540,3,963114550
4384,1994,3,965189046
4750,588,5,963193792
3032,3418,5,970342215
3675,2010,4,966363807
4508,2139,4,964983342
3042,1704,4,970251643
2913,1073,4,971770637
1701,1610,4,974708506
123,2122,3,977530784
2164,2420,4,974618137
3313,2735,3,968382173
272,1747,1,976695761
5254,2278,3,961289372
5103,1500,5,962451518
4470,344,3,965067678
1542,1874,3,974746439
5197,3435,3,961691649
1977,2138,2,974684887
566,1653,2,976043166
3003,2006,4,970775120
4448,1193,5,965135166
1698,1234,4,975874568
5625,955,4,959089068
466,3067,4,976226759
4238,1358,5,965310847
5263,1197,5,961190927
445,2053,3,976240278
4818,1175,5,962923162
4524,3,4,964814813
1007,3671,4,975030984
5605,2504,4,959195451
5172,3358,3,983730501
5417,2628,3,960203044
4962,1955,3,963101194
1165,1206,4,975892438
2981,3070,5,970946760
4960,1078,5,1042062531
791,2078,4,981768555
5412,551,5,976439618
5780,3,1,958155242
1611,2411,5,980749355
4964,1305,4,962620270
1806,231,5,977294173
5172,3272,3,1044153629
5786,3175,2,958142786
623,21,4,975793012
1639,34,4,974773415
3292,2015,4,968079372
1354,3871,2,975459229
5562,2908,3,959708183
1875,1214,5,975769341
3313,3363,4,967954670
1050,2772,2,974964005
1150,3260,3,974873304
1547,919,5,1010420952
2453,1382,4,974187360
4344,235,4,965332641
4773,593,5,963066947
2484,605,4,974149144
4626,1387,4,964118487
4880,2883,4,962763722
1243,1921,3,974831794
1010,19,1,975222655
1587,2165,3,974739510
5636,2264,2,1014611160
2526,2858,5,974064348
101,2628,5,977578472
1587,592,2,974737538
1828,1704,4,974698507
5753,2028,5,958272252
4276,1466,4,965297202
1835,3362,4,974877352
4635,2699,4,964032621
3592,62,4,966646356
5627,1206,4,959045669
349,1320,3,1005968888
5954,3349,5,957128750
1579,2403,4,981272294
3766,441,3,966081065
5686,2871,2,958683631
2765,1573,4,973129433
3539,3578,5,966995293
5300,922,5,969083358
5578,2571,5,959289096
1737,3100,4,976059586
2082,3006,4,974655241
3018,235,4,970506840
2656,1792,4,973530859
4965,2881,3,962612606
493,73,5,976216660
1088,3892,4,1027989302
4090,2080,4,965426045
2679,1210,4,973392433
4575,2716,5,964446203
5217,1210,4,961550394
5047,2917,5,966134284
5326,2997,1,960845126
4534,3753,5,964727264
5469,2110,4,959896292
1186,1136,5,974851155
4425,1475,2,965115263
4049,377,4,965497891
5699,1214,5,958597485
195,520,5,977454339
3507,104,3,966998332
2810,2005,5,972840112
2739,3699,3,973224515
4632,1199,5,964039259
6030,2450,3,956719075
1912,3949,3,980792812
5117,2541,2,962468876
5717,356,4,958508792
6011,2353,5,956784320
5643,2738,4,958894170
587,3179,1,975945021
3113,592,3,1025032121
3110,1597,4,969487190
970,160,1,975978550
3884,2657,2,965815996
4363,2135,4,965185031
5463,3469,3,959901208
350,1249,4,976326260
3201,2408,3,968624792
2500,527,4,974086121
16,1682,4,978174296
1194,2108,3,1036310486
1741,329,5,974708065
1396,3028,4,974765114
5502,3512,4,959798717
3250,780,3,968308777
4676,2997,4,963724919
3690,1479,3,966311205
999,1961,4,975362975
1291,377,3,974790004
834,2919,3,975363003
1579,186,3,991797618
5250,2461,3,961355334
2136,2501,5,974641835
5539,3424,4,962589518
3026,1066,4,970461664
890,3785,4,980131558
5578,1073,4,959370446
5954,1965,5,957129368
831,3927,4,975364071
2014,1198,4,974674866
3641,2104,4,966488212
5327,552,3,961102650
4139,1610,5,965349229
3410,2080,4,967420506
2205,1265,5,974603329
2334,937,4,974431469
2951,3174,4,971216402
5998,1397,2,1001781941
5287,1614,3,961090334
1105,3555,4,976548412
3483,105,3,967068153
3108,47,4,969499128
3585,954,5,966696791
2554,1914,5,973997299
4498,2997,4,964997669
1185,616,3,974852211
2557,47,5,973990903
863,2249,4,975281591
5571,1278,4,981387480
541,1265,4,976125718
855,1221,4,975464565
3713,520,2,966271016
5906,2918,5,957389309
2170,2716,4,974612020
5100,346,4,962408963
4841,2858,4,963430591
1132,1591,2,974890087
2315,1019,4,974478771
2484,1395,2,974147655
1194,3717,2,1036308729
106,920,5,977536106
2683,260,5,979964071
5475,223,5,959881954
1203,3181,5,998229816
1137,2710,3,975362804
4253,1731,1,965310540
2026,2985,3,974673780
2462,1234,4,974170117
4578,1952,4,964388565
2406,586,3,974257089
2463,1673,3,974169325
509,2338,2,976297907
5035,3614,3,962556700
5378,3735,4,960404002
4407,2058,3,965155997
788,2450,2,975429251
2060,474,2,974660039
3902,667,5,965767032
1491,1057,3,974752459
4041,2302,3,965505729
531,908,4,994108855
1274,260,4,974811431
508,2253,2,976208389
149,2282,4,977326173
3159,1199,4,968882313
2621,1059,4,973655881
1153,3273,4,974867251
3518,1235,5,967150313
5936,1387,5,957214448
5773,2628,3,959194799
6036,3071,3,956716596
5667,1235,5,958757958
3519,1777,3,968602203
2083,1206,5,974655522
1274,1132,5,974810280
5367,2004,2,960504540
2050,926,5,975523593
1044,3608,3,974966918
5335,2915,5,960765104
4085,2447,4,986185266
1451,207,4,985650037
3051,42,2,970207117
2790,2716,4,972940636
5140,969,3,962058618
2069,1069,4,974658640
4397,2987,3,965159947
587,1956,4,976899919
2098,2599,3,974653328
4572,837,5,964460766
2391,1748,2,974296919
1422,235,5,975693028
5594,272,5,959226670
17,2901,4,978160848
4417,2409,2,965136611
3242,9,4,968351544
1628,1270,4,974798183
1062,2947,4,975050353
5669,2289,4,958745833
2084,1214,3,974654989
2259,986,5,974591601
5788,1126,2,958110230
2928,2463,4,971557366
5536,1307,4,959812900
1357,426,4,974770879
1292,3457,2,974789236
5654,260,3,958846184
5696,3527,4,958590379
482,1361,5,976221268
3490,2238,4,967050423
3825,1221,5,965938942
1922,457,3,974695415
5879,2058,3,957546185
2847,3254,2,1028962209
5795,1185,5,958078748
2106,1804,2,975434962
3574,1090,4,966731488
6035,3386,3,956712051
5136,318,5,962087676
289,3104,4,976568846
2304,3827,4,974497217
5511,3698,4,959714692
2353,1266,3,1020447479
1263,1125,3,974840101
550,1556,3,976161057
3018,3624,4,972410681
5234,1649,5,961448827
5017,924,5,962582999
532,2858,4,976140463
4728,2385,3,1032137990
4704,2351,1,963587608
4386,2255,1,965250139
348,780,4,976330350
851,924,4,975348865
1203,3100,4,974927258
3717,2716,3,966263981
2668,1235,5,973445439
5024,1207,4,962579914
4612,1678,4,964149375
3824,272,3,970244347
2916,441,5,971733631
721,164,3,975775529
2478,3471,4,974239959
1678,2355,5,974712222
1059,2165,3,974952590
3887,3483,4,965808468
4591,1460,1,964304712
2119,3448,3,974728306
3635,2243,4,966517247
2335,1244,4,974424746
1802,246,4,974744490
3855,1407,3,965873682
307,3169,4,976486597
5747,1277,4,958355009
3808,2694,4,965966429
2519,2393,4,974067899
1579,2501,3,976641638
239,2324,5,993359599
5517,1068,4,959701367
1277,1717,5,974797845
4578,3104,5,964390541
1837,2288,5,974840165
198,778,3,977092728
2457,1371,4,974181785
126,171,3,977444941
2376,1092,3,974337975
686,1210,5,975601398
346,1,5,976334600
2272,2858,5,974570936
5142,1371,4,962147545
5747,1422,2,958357372
52,3948,5,977947047
3363,1610,3,1025050832
148,575,4,979578545
4379,287,2,965175588
4445,1441,2,979863983
2493,3753,4,974105938
1556,3435,4,994304945
1643,920,5,974713587
1274,2937,4,974813039
2641,1357,4,973567938
4277,2058,5,965387674
3037,1619,3,970267509
5319,2108,4,960872524
3331,50,5,967848068
4064,364,5,965480010
2764,265,4,973136618
3624,380,3,978455066
4470,2961,4,965067372
3302,529,4,968030249
2962,3067,4,978644670
1960,955,4,975458621
4506,3698,3,964983764
2592,3868,2,973826445
509,1730,4,976208186
2148,2162,3,974621211
3651,2287,4,966458970
3705,2642,2,966287514
3712,1374,4,966279216
5952,2527,5,957145342
1938,1580,3,974695318
550,1721,5,976169748
3569,1968,3,968211920
1774,144,3,974700812
1472,1371,3,974768519
5273,899,5,961112749
1889,1361,3,974692575
1828,1405,2,974700846
394,344,4,976296620
1767,3897,5,974701150
1701,1095,2,1009697983
1193,48,1,974853290
1613,2524,4,974757333
1834,1127,4,1038179524
3228,2193,4,968417570
3013,2530,1,970512585
5643,2020,3,958889120
1880,2407,4,975378491
1353,2137,4,974771748
4454,1590,1,965110173
3590,2423,4,966657987
2712,1544,3,973644291
1551,3007,2,1013195395
1448,2245,5,976126161
3493,2404,3,967041329
2436,370,2,976155125
5812,586,3,992073680
204,329,3,978049226
4470,3421,5,965066995
692,2329,4,978284448
3029,318,5,970362808
5837,2455,3,958147040
1902,3476,4,975063514
1835,994,5,974879848
4319,1784,4,965251083
